id_igre,imena,rating,rezultat,st_potez,leto,poteze 
15329889,Radoslaw Wojtaszek vs. Magnus Carlsen,"(2727) , (2839)",&frac12;-&frac12;,47,2018,1. d4 Nf6 2. c4 g6 3. Nf3 Bg7
14285157,Sergey Grigoriants vs. Magnus Carlsen,"(2568) , (2834)",0-1,49,2018,1. e4 e5 2. Nf3 Nc6 3. Bb5 Bb4
14362471,Shakhriyar Mamedyarov vs. Magnus Carlsen,"(2808) , (2843)",&frac12;-&frac12;,50,2018,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7
14581355,Marin Bosiocic vs. Magnus Carlsen,"(2599) , (2835)",0-1,21,2018,1. e4 c5 2. Nf3 Nc6 3. Bb5 g6
14326123,Matthias Bluebaum vs. Magnus Carlsen,"(2631) , (2843)",&frac12;-&frac12;,60,2018,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7
15011699,Hikaru Nakamura vs. Magnus Carlsen,"(2746) , (2835)",&frac12;-&frac12;,58,2018,1. d4 d5 2. c4 e6 3. Nf3 a6
14606773,Fabiano Caruana vs. Magnus Carlsen,"(2832) , (2835)",&frac12;-&frac12;,49,2018,1. e4 c5 2. Nf3 Nc6 3. Bb5 g6
15087991,Stefan Pogosyan vs. Magnus Carlsen,"(2365) , (2835)",0-1,29,2018,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7
14362493,Maxime Vachier-Lagrave vs. Magnus Carlsen,"(2789) , (2843)",&frac12;-&frac12;,36,2018,1. Nf3 d5 2. g3 g6 3. Bg2 Bg7
14362513,Viswanathan Anand vs. Magnus Carlsen,"(2760) , (2843)",&frac12;-&frac12;,29,2018,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
14274961,Hikaru Nakamura vs. Magnus Carlsen,"(2786) , (2832)",1-0,16,2018,1. b3 a5 2. Bb2 a4 3. e3 e6
14274963,Hikaru Nakamura vs. Magnus Carlsen,"(2786) , (2832)",0-1,40,2018,1. e4 c6 2. Nc3 d5 3. Nf3 Bg4
14526357,Vladislav Artemiev vs. Magnus Carlsen,"(2709) , (2835)",&frac12;-&frac12;,70,2018,1. b3 g6 2. Bb2 Nf6 3. g3 Bg7
14282389,Peter Svidler vs. Magnus Carlsen,"(2768) , (2834)",&frac12;-&frac12;,31,2018,1. c4 e6 2. Nc3 Bb4 3. Qb3 c5
14297503,Georg Meier vs. Magnus Carlsen,"(2647) , (2834)",0-1,65,2018,1. e4 e5 2. Nf3 Nc6 3. Bb5 Bb4
14396319,Maxime Vachier-Lagrave vs. Magnus Carlsen,"(2779) , (2842)",0-1,79,2018,1. e4 d6 2. d4 Nf6 3. Nc3 g6
15018661,Ian Nepomniachtchi vs. Magnus Carlsen,"(2763) , (2835)",&frac12;-&frac12;,13,2018,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4
14362539,Hikaru Nakamura vs. Magnus Carlsen,"(2769) , (2843)",&frac12;-&frac12;,33,2018,1. d4 Nf6 2. c4 e6 3. Nf3 d5
14606767,Fabiano Caruana vs. Magnus Carlsen,"(2832) , (2835)",&frac12;-&frac12;,115,2018,1. e4 c5 2. Nf3 Nc6 3. Bb5 g6
14432177,Viswanathan Anand vs. Magnus Carlsen,"(2768) , (2842)",&frac12;-&frac12;,54,2018,1. e4 c5 2. Nf3 Nc6 3. Bb5 g6
15011699,Hikaru Nakamura vs. Magnus Carlsen,"(2746) , (2835)",&frac12;-&frac12;,58,2018,1. d4 d5 2. c4 e6 3. Nf3 a6
14308259,Magnus Carlsen vs. Sergei Azarov,"(2834) , (2567)",1-0,37,2018,1. Nf3 Nf6 2. d3 c5 3. g3 b6
14396313,Magnus Carlsen vs. David Navara,"(2842) , (2741)",1-0,64,2018,1. d4 Nf6 2. Nf3 d5 3. c4 e6
14604465,Magnus Carlsen vs. Nikita Petrov,"(2835) , (2593)",1-0,68,2018,1. c4 e5 2. g3 Nf6 3. Nc3 Bb4
14272459,Magnus Carlsen vs. Hikaru Nakamura,"(2832) , (2786)",1-0,35,2018,1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7
14362561,Magnus Carlsen vs. Sergey Karjakin,"(2843) , (2782)",&frac12;-&frac12;,36,2018,1. e3 Nf6 2. c4 e6 3. Nc3 d5
14432185,Magnus Carlsen vs. Wesley So,"(2842) , (2780)",&frac12;-&frac12;,51,2018,1. d4 Nf6 2. c4 e6 3. Nf3 d5
14297529,Magnus Carlsen vs. Luka Lenic,"(2834) , (2662)",0-1,77,2018,1. e4 c5 2. Nc3 Nc6 3. Bb5 Nd4
14437303,Magnus Carlsen vs. Hikaru Nakamura,"(2842) , (2777)",1-0,97,2018,1. Nf3 Nf6 2. d4 e6 3. c4 d5
14604469,Magnus Carlsen vs. Hikaru Nakamura,"(2835) , (2746)",&frac12;-&frac12;,23,2018,1. c4 Nf6 2. Nc3 e6 3. Nf3 d5
14604467,Magnus Carlsen vs. Nikolai Vlassov,"(2835) , (2401)",1-0,45,2018,1. c4 f5 2. b4 d6 3. Bb2 e5
14604465,Magnus Carlsen vs. Nikita Petrov,"(2835) , (2593)",1-0,68,2018,1. c4 e5 2. g3 Nf6 3. Nc3 Bb4
14297517,Magnus Carlsen vs. Helgi Olafsson,"(2834) , (2508)",1-0,30,2018,1. d4 Nf6 2. c4 e6 3. Nf3 d5
14432205,Magnus Carlsen vs. Fabiano Caruana,"(2842) , (2822)",&frac12;-&frac12;,41,2018,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6
14604459,Magnus Carlsen vs. Dmitry Andreikin,"(2835) , (2719)",1-0,61,2018,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
14604457,Magnus Carlsen vs. Ivan Salgado Lopez,"(2835) , (2629)",1-0,33,2018,1. c4 c5 2. g3 g6 3. Bg2 Bg7
14604453,Magnus Carlsen vs. Ding Liren,"(2839) , (2804)",&frac12;-&frac12;,57,2018,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6
14282403,Magnus Carlsen vs. Hou Yifan,"(2834) , (2680)",1-0,55,2018,1. c4 e6 2. Nc3 d5 3. d4 Nf6
14308259,Magnus Carlsen vs. Sergei Azarov,"(2834) , (2567)",1-0,37,2018,1. Nf3 Nf6 2. d3 c5 3. g3 b6
14604449,Magnus Carlsen vs. Alireza Firouzja,"(2835) , (2607)",1-0,32,2018,1. c4 g6 2. g3 Bg7 3. Bg2 Nf6
14308257,Magnus Carlsen vs. Mauricio Flores Rios,"(2834) , (2529)",1-0,30,2018,1. b4 d5 2. Bb2 Nf6 3. e3 Bf5
14308255,Magnus Carlsen vs. Eduardo Iturrizaga Bonelli,"(2834) , (2650)",1-0,40,2018,1. e4 c5 2. Ne2 g6 3. h4 Nf6
14362527,Magnus Carlsen vs. Levon Aronian,"(2843) , (2764)",1-0,31,2018,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
14272459,Magnus Carlsen vs. Hikaru Nakamura,"(2832) , (2786)",1-0,35,2018,1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7
14319823,Magnus Carlsen vs. Avital Boruchovsky,"(2834) , (2542)",1-0,43,2018,1. g3 d5 2. Bg2 Nf6 3. c4 e6
14274967,Magnus Carlsen vs. Hikaru Nakamura,"(2832) , (2786)",1-0,40,2018,1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7
14282475,Magnus Carlsen vs. Vladimir Kramnik,"(2834) , (2787)",&frac12;-&frac12;,63,2018,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5
14332669,Magnus Carlsen vs. Nikita Vitiugov,"(2843) , (2735)",&frac12;-&frac12;,65,2018,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6
14272505,Magnus Carlsen vs. Hikaru Nakamura,"(2832) , (2786)",1-0,26,2018,1. Nf3 g6 2. g3 Bg7 3. Bg2 d6
14272499,Magnus Carlsen vs. Hikaru Nakamura,"(2832) , (2786)",1-0,30,2018,1. Nf3 d5 2. g3 g6 3. Bg2 Bg7
14365171,Magnus Carlsen vs. Shakhriyar Mamedyarov,"(2843) , (2808)",&frac12;-&frac12;,50,2018,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6
14272497,Magnus Carlsen vs. Hikaru Nakamura,"(2832) , (2786)",1-0,47,2018,1. e4 c5 2. Nf3 d6 3. d4 cxd4
14426353,Magnus Carlsen vs. Sergey Karjakin,"(2842) , (2773)",1-0,88,2018,1. c4 e6 2. Nc3 Bb4 3. g3 Nf6
14278895,Magnus Carlsen vs. Wei Yi,"(2834) , (2743)",&frac12;-&frac12;,46,2018,1. d4 Nf6 2. c4 e6 3. g3 d5
14272493,Magnus Carlsen vs. Hikaru Nakamura,"(2832) , (2786)",0-1,66,2018,1. d4 Nf6 2. c4 g6 3. Nf3 Bg7
14346219,Magnus Carlsen vs. Ding Liren,"(2843) , (2778)",&frac12;-&frac12;,27,2018,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6
14293355,Magnus Carlsen vs. Frode Olav Olsen Urkedal,"(2834) , (2572)",1-0,50,2018,1. Nc3 Nf6 2. Nf3 d5 3. g3 g6
14604391,Magnus Carlsen vs. Hikaru Nakamura,"(2843) , (2781)",1-0,6,2018,1. a4 e6 2. a5 a6 3. e4 Nf6
14319827,Magnus Carlsen vs. Jaan Ehlvest,"(2834) , (2536)",1-0,32,2018,1. e4 c5 2. b3 Nc6 3. Bb2 d6
14604321,Magnus Carlsen vs. Fabiano Caruana,"(2835) , (2832)",&frac12;-&frac12;,49,2018,1. d4 Nf6 2. Nf3 d5 3. c4 e6
14332725,Magnus Carlsen vs. Maxime Vachier-Lagrave,"(2843) , (2789)",&frac12;-&frac12;,40,2018,1. Nf3 c5 2. c4 Nc6 3. Nc3 e5
14406195,Magnus Carlsen vs. Peter Svidler,"(2842) , (2753)",&frac12;-&frac12;,26,2018,1. e4 c5 2. Nf3 d6 3. d4 cxd4
14318891,Magnus Carlsen vs. Sahaj Grover,"(2834) , (2484)",1-0,35,2018,1. Na3 d5 2. c4 e6 3. Nf3 Nf6
14297643,Magnus Carlsen vs. Wouter Spoelman,"(2834) , (2578)",0-1,40,2018,1. e4 c5 2. Nf3 e6 3. d3 Nc6
14297641,Magnus Carlsen vs. Roman Yanchenko,"(2834) , (2436)",1-0,39,2018,1. h3 d5 2. c4 c6 3. Nf3 g6
14604327,Magnus Carlsen vs. Fabiano Caruana,"(2835) , (2832)",&frac12;-&frac12;,56,2018,1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6
14604317,Magnus Carlsen vs. Peter Svidler,"(2835) , (2737)",1-0,37,2018,1. c4 g6 2. g3 c5 3. Bg2 Bg7
14362423,Magnus Carlsen vs. Fabiano Caruana,"(2843) , (2822)",1-0,53,2018,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4
14285339,Magnus Carlsen vs. Mikhail Gorozhanin,"(2834) , (2435)",1-0,34,2018,1. e4 e6 2. d3 d5 3. Qe2 Be7
14285337,Magnus Carlsen vs. Azat Sharafiev,"(2834) , (2432)",1-0,30,2018,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
14285079,Magnus Carlsen vs. Maxim Matlakov,"(2834) , (2718)",1-0,57,2018,1. e4 c5 2. Nf3 e6 3. d4 cxd4
14604311,Magnus Carlsen vs. Shamsiddin Vokhidov,"(2835) , (2480)",0-1,36,2018,1. e4 e5 2. Qh5 Nc6 3. Bc4 g6
14314761,Magnus Carlsen vs. M R Babu Lalith,"(2834) , (2542)",0-1,86,2018,1. f3 e5 2. Nh3 d5 3. Nf2 Nf6
14340613,Magnus Carlsen vs. Radoslaw Wojtaszek,"(2843) , (2744)",1-0,31,2018,1. e4 c5 2. Nc3 d6 3. d4 cxd4
14278965,Magnus Carlsen vs. Fabiano Caruana,"(2834) , (2811)",&frac12;-&frac12;,41,2018,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6
14340665,Magnus Carlsen vs. David Navara,"(2843) , (2745)",&frac12;-&frac12;,50,2018,1. e4 c6 2. d4 d5 3. e5 Bf5
14604389,Magnus Carlsen vs. Fabiano Caruana,"(2835) , (2832)",&frac12;-&frac12;,80,2018,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6
14604367,Magnus Carlsen vs. Zhamsaran Tsydypov,"(2835) , (2529)",1-0,34,2018,1. c4 e5 2. Nc3 Nc6 3. Nf3 Nf6
14293347,Magnus Carlsen vs. Kristian Stuvik Holm,"(2834) , (2436)",1-0,34,2018,1. a3 g6 2. h4 h5 3. e4 c5
14604385,Magnus Carlsen vs. Farrukh Amonatov,"(2835) , (2614)",1-0,35,2018,1. d4 Nf6 2. Nf3 g6 3. Nbd2 Bg7
14326113,Magnus Carlsen vs. Hou Yifan,"(2843) , (2654)",1-0,61,2018,1. e4 e5 2. Bc4 Nf6 3. d3 c6
14278895,Magnus Carlsen vs. Wei Yi,"(2834) , (2743)",&frac12;-&frac12;,46,2018,1. d4 Nf6 2. c4 e6 3. g3 d5
14426353,Magnus Carlsen vs. Sergey Karjakin,"(2842) , (2773)",1-0,88,2018,1. c4 e6 2. Nc3 Bb4 3. g3 Nf6
14272497,Magnus Carlsen vs. Hikaru Nakamura,"(2832) , (2786)",1-0,47,2018,1. e4 c5 2. Nf3 d6 3. d4 cxd4
14365171,Magnus Carlsen vs. Shakhriyar Mamedyarov,"(2843) , (2808)",&frac12;-&frac12;,50,2018,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6
14272505,Magnus Carlsen vs. Hikaru Nakamura,"(2832) , (2786)",1-0,26,2018,1. Nf3 g6 2. g3 Bg7 3. Bg2 d6
14332669,Magnus Carlsen vs. Nikita Vitiugov,"(2843) , (2735)",&frac12;-&frac12;,65,2018,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6
14272509,Magnus Carlsen vs. Hikaru Nakamura,"(2832) , (2786)",&frac12;-&frac12;,77,2018,1. e4 c5 2. Nf3 d6 3. d4 cxd4
14285053,Magnus Carlsen vs. Wesley So,"(2834) , (2792)",1-0,75,2018,1. Nf3 d5 2. d4 Nf6 3. Bf4 Bf5
14319827,Magnus Carlsen vs. Jaan Ehlvest,"(2834) , (2536)",1-0,32,2018,1. e4 c5 2. b3 Nc6 3. Bb2 d6
14285007,Magnus Carlsen vs. Anish Giri,"(2834) , (2752)",1-0,55,2018,1. Nf3 Nf6 2. c4 e6 3. b3 d5
14308257,Magnus Carlsen vs. Mauricio Flores Rios,"(2834) , (2529)",1-0,30,2018,1. b4 d5 2. Bb2 Nf6 3. e3 Bf5
14604465,Magnus Carlsen vs. Nikita Petrov,"(2835) , (2593)",1-0,68,2018,1. c4 e5 2. g3 Nf6 3. Nc3 Bb4
14604449,Magnus Carlsen vs. Alireza Firouzja,"(2835) , (2607)",1-0,32,2018,1. c4 g6 2. g3 Bg7 3. Bg2 Nf6
14308259,Magnus Carlsen vs. Sergei Azarov,"(2834) , (2567)",1-0,37,2018,1. Nf3 Nf6 2. d3 c5 3. g3 b6
14282403,Magnus Carlsen vs. Hou Yifan,"(2834) , (2680)",1-0,55,2018,1. c4 e6 2. Nc3 d5 3. d4 Nf6
14604453,Magnus Carlsen vs. Ding Liren,"(2839) , (2804)",&frac12;-&frac12;,57,2018,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6
14604457,Magnus Carlsen vs. Ivan Salgado Lopez,"(2835) , (2629)",1-0,33,2018,1. c4 c5 2. g3 g6 3. Bg2 Bg7
14604459,Magnus Carlsen vs. Dmitry Andreikin,"(2835) , (2719)",1-0,61,2018,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
14297517,Magnus Carlsen vs. Helgi Olafsson,"(2834) , (2508)",1-0,30,2018,1. d4 Nf6 2. c4 e6 3. Nf3 d5
14362545,Magnus Carlsen vs. Viswanathan Anand,"(2843) , (2760)",&frac12;-&frac12;,45,2018,1. c4 c5 2. Nf3 Nc6 3. d4 cxd4
14282417,Magnus Carlsen vs. Gawain C B Jones,"(2834) , (2640)",1-0,42,2018,1. e4 c5 2. Nf3 d6 3. d4 cxd4
14319823,Magnus Carlsen vs. Avital Boruchovsky,"(2834) , (2542)",1-0,43,2018,1. g3 d5 2. Bg2 Nf6 3. c4 e6
14604467,Magnus Carlsen vs. Nikolai Vlassov,"(2835) , (2401)",1-0,45,2018,1. c4 f5 2. b4 d6 3. Bb2 e5
14604469,Magnus Carlsen vs. Hikaru Nakamura,"(2835) , (2746)",&frac12;-&frac12;,23,2018,1. c4 Nf6 2. Nc3 e6 3. Nf3 d5
14437303,Magnus Carlsen vs. Hikaru Nakamura,"(2842) , (2777)",1-0,97,2018,1. Nf3 Nf6 2. d4 e6 3. c4 d5
14272471,Hikaru Nakamura vs. Magnus Carlsen,"(2786) , (2832)",0-1,47,2018,1. d4 Nf6 2. Bf4 b6 3. Nf3 Bb7
14738903,Saveliy Golubov vs. Magnus Carlsen,"(2482) , (2835)",0-1,47,2018,1. d4 d5 2. Nf3 Nf6 3. Bf4 e6
14272473,Hikaru Nakamura vs. Magnus Carlsen,"(2786) , (2832)",1-0,42,2018,1. d4 Nf6 2. c4 e6 3. Nf3 d5
14426331,Maxime Vachier-Lagrave vs. Magnus Carlsen,"(2779) , (2842)",&frac12;-&frac12;,37,2018,1. e4 c5 2. Nf3 Nc6 3. Nc3 e5
15319259,Wang Hao vs. Magnus Carlsen,"(2730) , (2835)",0-1,36,2018,1. e4 c5 2. Nf3 Nc6 3. Bb5 g6
14671325,Daniil Dubov vs. Magnus Carlsen,"(2703) , (2835)",&frac12;-&frac12;,26,2018,1. c4 e6 2. Nf3 d5 3. d4 c6
14282461,Anish Giri vs. Magnus Carlsen,"(2752) , (2834)",&frac12;-&frac12;,31,2018,1. e4 e6 2. d4 d5 3. Nc3 Bb4
14297641,Magnus Carlsen vs. Roman Yanchenko,"(2834) , (2436)",1-0,39,2018,1. h3 d5 2. c4 c6 3. Nf3 g6
14227717,Ding Liren vs. Magnus Carlsen,"(2774) , (2837)",0-1,67,2017,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4
14227713,Ding Liren vs. Magnus Carlsen,"(2774) , (2837)",0-1,40,2017,1. d4 Nf6 2. c4 e6 3. g3 d5
14243223,Maxime Vachier-Lagrave vs. Magnus Carlsen,"(2789) , (2837)",&frac12;-&frac12;,42,2017,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5
14236815,Alexander Grischuk vs. Magnus Carlsen,"(2750) , (2832)",0-1,31,2017,1. Nf3 d5 2. g3 Bg4 3. Bg2 c6
14064271,Richard Rapport vs. Magnus Carlsen,"(2702) , (2840)",1-0,33,2017,1. Nf3 d5 2. b3 Bf5 3. Bb2 e6
14263951,Sanan Sjugirov vs. Magnus Carlsen,"(2650) , (2837)",1-0,65,2017,1. Nf3 g6 2. g3 Bg7 3. Bg2 e5
14137489,Sergey Karjakin vs. Magnus Carlsen,"(2781) , (2832)",0-1,33,2017,1. d4 f5 2. g3 Nf6 3. Bg2 e6
14232467,Wesley So vs. Magnus Carlsen,"(2815) , (2832)",&frac12;-&frac12;,38,2017,1. d4 Nf6 2. Nf3 d5 3. e3 e6
14107027,Hou Yifan vs. Magnus Carlsen,"(2649) , (2838)",&frac12;-&frac12;,38,2017,1. e4 c5 2. Nf3 d6 3. d4 cxd4
14139545,Levon Aronian vs. Magnus Carlsen,"(2793) , (2832)",1-0,35,2017,1. d4 d5 2. c4 c6 3. Nf3 Nf6
14232461,Ding Liren vs. Magnus Carlsen,"(2774) , (2837)",&frac12;-&frac12;,52,2017,1. d4 Nf6 2. c4 e6 3. Nf3 d5
14068891,Pavel Eljanov vs. Magnus Carlsen,"(2755) , (2840)",0-1,60,2017,1. d4 e6 2. c4 f5 3. g3 Nf6
15206557,Wesley So vs. Magnus Carlsen,"(2810) , (2822)",0-1,29,2017,1. e4 e5 2. Nf3 Nc6 3. d4 exd4
14261917,A R Saleh Salem vs. Magnus Carlsen,"(2638) , (2837)",0-1,62,2017,1. d4 Nf6 2. c4 e6 3. Nf3 d5
14080417,Fabiano Caruana vs. Magnus Carlsen,"(2827) , (2840)",&frac12;-&frac12;,86,2017,1. Nf3 Nf6 2. g3 b5 3. e3 a6
14145699,Hikaru Nakamura vs. Magnus Carlsen,"(2785) , (2832)",&frac12;-&frac12;,36,2017,1. d4 d5 2. c4 c6 3. Nf3 Nf6
14606755,Fabiano Caruana vs. Magnus Carlsen,"(2807) , (2822)",&frac12;-&frac12;,43,2017,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6
14261413,Peter Svidler vs. Magnus Carlsen,"(2765) , (2837)",&frac12;-&frac12;,35,2017,1. Nf3 g6 2. e4 d6 3. d4 Nf6
14232463,Wesley So vs. Magnus Carlsen,"(2815) , (2832)",0-1,29,2017,1. Nf3 e6 2. c4 b6 3. g3 Bb7
14107019,Matthias Bluebaum vs. Magnus Carlsen,"(2634) , (2838)",&frac12;-&frac12;,59,2017,1. d4 d6 2. Nf3 g6 3. c4 Bg7
14261681,Sergei Movsesian vs. Magnus Carlsen,"(2647) , (2837)",0-1,27,2017,1. e4 Nc6 2. Nf3 d6 3. d4 Nf6
14096249,Dmitry Andreikin vs. Magnus Carlsen,"(2734) , (2838)",1-0,43,2017,1. e4 e5 2. Nf3 Nc6 3. d4 exd4
14232431,Ding Liren vs. Magnus Carlsen,"(2774) , (2837)",0-1,72,2017,1. d4 Nf6 2. c4 e6 3. Nf3 d5
14232433,Ding Liren vs. Magnus Carlsen,"(2774) , (2837)",0-1,65,2017,1. Nf3 d5 2. d4 Nf6 3. c4 e6
14137457,Viswanathan Anand vs. Magnus Carlsen,"(2786) , (2832)",&frac12;-&frac12;,37,2017,1. e4 c5 2. Nf3 d6 3. d4 cxd4
14232435,Ding Liren vs. Magnus Carlsen,"(2774) , (2837)",&frac12;-&frac12;,35,2017,1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+
14264691,Viswanathan Anand vs. Magnus Carlsen,"(2782) , (2837)",&frac12;-&frac12;,48,2017,1. e4 Nc6 2. Nf3 d6 3. d4 Nf6
14145653,Etienne Bacrot vs. Magnus Carlsen,"(2708) , (2832)",0-1,38,2017,1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7
14232441,Ding Liren vs. Magnus Carlsen,"(2774) , (2837)",0-1,57,2017,1. d4 Nf6 2. c4 g6 3. g3 Bg7
14232459,Ding Liren vs. Magnus Carlsen,"(2774) , (2837)",0-1,41,2017,1. d4 g6 2. c4 Bg7 3. Nc3 c5
14152057,Levon Aronian vs. Magnus Carlsen,"(2793) , (2832)",&frac12;-&frac12;,50,2017,1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+
14232445,Ding Liren vs. Magnus Carlsen,"(2774) , (2837)",0-1,23,2017,1. Nf3 Nf6 2. c4 c5 3. Nc3 e6
14099583,Georg Meier vs. Magnus Carlsen,"(2630) , (2838)",&frac12;-&frac12;,39,2017,1. Nf3 Nf6 2. g3 b5 3. Bg2 Bb7
14232447,Ding Liren vs. Magnus Carlsen,"(2774) , (2837)",0-1,43,2017,1. d4 Nf6 2. c4 c5 3. d5 g6
14232451,Ding Liren vs. Magnus Carlsen,"(2774) , (2837)",0-1,78,2017,1. d4 Nf6 2. c4 c5 3. d5 g6
14145667,Shakhriyar Mamedyarov vs. Magnus Carlsen,"(2800) , (2832)",0-1,24,2017,1. d4 d5 2. Nf3 Nf6 3. c4 c6
14061959,Wesley So vs. Magnus Carlsen,"(2808) , (2840)",&frac12;-&frac12;,33,2017,1. d4 d5 2. c4 c6 3. Nf3 Nf6
14090667,Rakesh Kulkarni vs. Magnus Carlsen,"(2325) , (2838)",0-1,28,2017,1. e4 e5 2. d4 exd4 3. Qxd4 Nc6
14266801,Ding Liren vs. Magnus Carlsen,"(2777) , (2837)",0-1,55,2017,1. d4 Nf6 2. c4 e6 3. g3 d5
14232425,Ding Liren vs. Magnus Carlsen,"(2774) , (2837)",0-1,35,2017,1. Nf3 d5 2. g3 g6 3. Bg2 Bg7
14149105,Viswanathan Anand vs. Magnus Carlsen,"(2786) , (2832)",0-1,54,2017,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
14145509,Maxime Vachier-Lagrave vs. Magnus Carlsen,"(2796) , (2832)",&frac12;-&frac12;,33,2017,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6
14149093,Ian Nepomniachtchi vs. Magnus Carlsen,"(2732) , (2832)",&frac12;-&frac12;,29,2017,1. e4 e5 2. Nf3 Nc6 3. d4 exd4
14181099,Oluwafemi Balogun vs. Magnus Carlsen,"(2255) , (2827)",0-1,56,2017,1. Nf3 c5 2. g3 g6 3. Bg2 Bg7
14139629,Fabiano Caruana vs. Magnus Carlsen,"(2808) , (2832)",&frac12;-&frac12;,42,2017,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6
14145773,Wesley So vs. Magnus Carlsen,"(2812) , (2832)",0-1,43,2017,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5
14192879,Eugene Perelshteyn vs. Magnus Carlsen,"(2524) , (2827)",0-1,49,2017,1. d4 g6 2. e4 d6 3. Nc3 Bg7
14064371,Levon Aronian vs. Magnus Carlsen,"(2780) , (2840)",&frac12;-&frac12;,30,2017,1. d4 d5 2. c4 c6 3. Nc3 Nf6
14207967,Gadir Guseinov vs. Magnus Carlsen,"(2645) , (2832)",1-0,90,2017,1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd6
14090741,Abhijit Kunte vs. Magnus Carlsen,"(2491) , (2838)",0-1,44,2017,1. Nf3 d5 2. g3 Nc6 3. d4 Bf5
14152181,Anish Giri vs. Magnus Carlsen,"(2771) , (2832)",1-0,36,2017,1. d4 Nf6 2. c4 e6 3. g3 d5
14152185,Baadur Jobava vs. Magnus Carlsen,"(2707) , (2832)",0-1,29,2017,1. e4 c5 2. Nc3 d6 3. Nge2 Nf6
14087929,Daniel Beletic vs. Magnus Carlsen,"(2286) , (2840)",0-1,62,2017,1. d4 Nf6 2. Nf3 e6 3. Bg5 h6
14227709,Ding Liren vs. Magnus Carlsen,"(2774) , (2837)",&frac12;-&frac12;,85,2017,1. d4 d5 2. c4 c6 3. Nf3 Nf6
14232319,Wesley So vs. Magnus Carlsen,"(2815) , (2832)",&frac12;-&frac12;,69,2017,1. Nf3 d5 2. d4 Bf5 3. Bf4 e6
14266879,Tigran L Petrosian vs. Magnus Carlsen,"(2601) , (2837)",0-1,47,2017,1. Nf3 c5 2. g3 g6 3. Bg2 Bg7
14064357,Ian Nepomniachtchi vs. Magnus Carlsen,"(2767) , (2840)",&frac12;-&frac12;,28,2017,1. c4 e5 2. Nc3 Bb4 3. Nd5 Bc5
14152155,Ian Nepomniachtchi vs. Magnus Carlsen,"(2732) , (2832)",0-1,19,2017,1. e4 e5 2. d4 exd4 3. Qxd4 Nc6
14243251,Hikaru Nakamura vs. Magnus Carlsen,"(2781) , (2837)",&frac12;-&frac12;,73,2017,1. e4 e5 2. Nf3 Nc6 3. d4 exd4
14152135,Maxime Vachier-Lagrave vs. Magnus Carlsen,"(2796) , (2832)",0-1,60,2017,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
14087603,Luka Lenic vs. Magnus Carlsen,"(2641) , (2840)",&frac12;-&frac12;,55,2017,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4
14152117,Vladimir Kramnik vs. Magnus Carlsen,"(2808) , (2832)",0-1,29,2017,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6
14145719,Fabiano Caruana vs. Magnus Carlsen,"(2808) , (2832)",&frac12;-&frac12;,79,2017,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6
15238331,Peter Svidler vs. Magnus Carlsen,"(2749) , (2822)",&frac12;-&frac12;,47,2017,1. e4 e5 2. Nf3 Nc6 3. d4 exd4
